"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼영주점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼풍암점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼봉선점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓전주서신점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼내당점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼월성점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼괴정점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼수유점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼해운대점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼신현점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼서초점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼잠원점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼하당점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼세종고운점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼청전점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼의정부점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼평택점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼수지점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼백석점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼분당점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼문흥점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼익산점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼상남점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼합천점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓구갈점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,큰동해시장,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓구포점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓천안두정점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼금천점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓하남점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓청주용담점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓연수점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓김포운양점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,840,농협광주유통센터,농심,Y,N"
"칩포테이토 오리지날,2018-09-21,840,농협달성유통센터,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓전주서곡점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓경주현곡점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓구미형곡점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼포항점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,840,농협김해유통센터,농심,N,N"
"칩포테이토 오리지날,2018-09-21,840,농협충북유통,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1200,현대백화점목동점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓구월점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓대전도마점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1100,매일올레시장,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1200,남부시장,농심,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트상록점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트상당점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트서산점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트상무점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,4080,농협유통부산점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트석사점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트서초점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트서청주점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트송천점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트송도점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트선부점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트수지점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트수원점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트송파점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트시흥점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트시흥배곧점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트시화점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트아산터미널점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트신갈점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트양주점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트양덕점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트안성점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트여천점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트양평점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트오산점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트영통점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트영종도점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트웅상점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트울산점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트의정부점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트은평점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트월드타워점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트장유점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트익산점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트진주점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트제천점,롯데제과,N,N"
"롯데 자일리톨 오리지날(87g),2018-09-21,3980,롯데마트정읍점,롯데제과,N,N"
